voltage,current,temperature,pollution,conductor,insulator
449,2951,-6,Low,ACSR,Glass
318,4826,23,High,ACSR,Composite
712,586,16,Low,ACSR,Glass
244,4761,23,Medium,ACSR,Glass
448,1158,42,High,AAAC,Composite
691,3238,15,Medium,ACCC,Composite
322,3628,13,Medium,ACSR,Glass
531,2987,13,High,ACSR,Composite
754,3870,22,High,ACCC,Composite
521,667,45,High,ACSR,Composite
597,4287,2,Medium,ACCC,Composite
420,304,-5,Medium,AAAC,Composite
619,848,-5,Low,ACSR,Glass
209,1522,14,Medium,AAAC,Glass
610,2425,25,High,ACSR,Composite
666,4517,47,Low,ACCC,Glass
660,3290,37,Medium,ACCC,Composite
548,3265,45,Medium,ACCC,Composite
753,3895,10,Medium,ACCC,Composite
666,3345,47,High,ACCC,Composite
376,1629,2,High,AAAC,Composite
733,2597,-6,High,ACSR,Composite
778,3398,17,High,ACCC,Composite
787,525,16,Medium,ACSR,Composite
728,4017,50,Low,ACCC,Glass
510,3910,15,High,ACCC,Composite
161,4437,-8,Medium,ACSR,Glass
409,444,47,High,AAAC,Composite
780,3242,54,High,ACCC,Composite
309,3658,22,Low,ACSR,Glass
702,2886,33,Medium,ACSR,Composite
603,3434,57,Medium,ACCC,Composite
460,1362,35,High,AAAC,Composite
341,2298,-5,Medium,ACSR,Glass
739,2336,2,High,ACSR,Composite
165,676,34,High,AAAC,Composite
581,4622,31,Medium,ACCC,Composite
790,4720,38,Low,ACCC,Glass
155,4514,22,Medium,ACSR,Glass
719,669,3,High,ACSR,Composite
462,4482,57,Medium,ACSR,Composite
667,2138,44,Medium,ACSR,Composite
106,526,56,High,AAAC,Composite
668,3758,15,Low,ACCC,Glass
506,3011,10,Low,ACCC,Glass
536,1730,16,Medium,ACSR,Composite
599,774,-8,High,ACSR,Composite
715,1054,34,Medium,ACSR,Composite
115,2353,53,High,AAAC,Composite
677,1791,-2,High,ACSR,Composite
337,1117,-3,Low,AAAC,Glass
548,1976,45,Medium,ACSR,Composite
561,3603,32,High,ACCC,Composite
536,4816,19,High,ACCC,Composite
388,977,2,Low,AAAC,Glass
258,3722,55,Low,ACSR,Composite
573,3494,45,Low,ACCC,Glass
354,2824,16,Low,ACSR,Glass
203,765,47,Low,AAAC,Composite
516,831,2,Medium,ACSR,Composite
376,4400,18,High,ACSR,Composite
622,1050,11,Low,ACSR,Glass
252,1506,-6,High,AAAC,Composite
352,765,43,Medium,AAAC,Glass
534,203,29,High,ACSR,Composite
537,2745,42,Low,ACSR,Glass
700,3140,5,High,ACCC,Composite
153,1642,26,High,AAAC,Composite
501,1464,60,Medium,ACSR,Composite
203,2509,-3,High,ACSR,Composite
797,4532,29,Medium,ACCC,Composite
706,470,-2,Medium,ACSR,Composite
429,261,-7,Low,AAAC,Glass
182,3432,-5,High,ACSR,Composite
527,2960,8,High,ACSR,Composite
128,3658,-2,High,ACSR,Composite
139,4747,-8,Low,ACSR,Porcelain
539,2989,4,High,ACSR,Composite
447,1660,-8,Medium,AAAC,Composite
85,263,-2,High,AAAC,Composite
94,911,-9,Low,AAAC,Porcelain
227,1206,6,Low,AAAC,Porcelain
771,2954,13,Medium,ACSR,Composite
771,4445,34,Low,ACCC,Glass
707,4527,3,Low,ACCC,Glass
339,1037,11,Low,AAAC,Glass
786,2139,8,High,ACSR,Composite
351,1161,-1,Low,AAAC,Glass
329,3815,-3,High,ACSR,Composite
747,1083,19,Low,ACSR,Glass
734,529,20,Low,ACSR,Glass
116,1739,32,Low,AAAC,Porcelain
185,1620,32,Medium,AAAC,Glass
473,2064,41,High,ACSR,Composite
531,3778,32,Medium,ACCC,Composite
715,1945,54,Medium,ACSR,Composite
721,2876,27,High,ACSR,Composite
698,2806,39,Medium,ACSR,Composite
627,2313,18,Low,ACSR,Glass
618,3317,42,Low,ACCC,Glass
631,3226,52,Low,ACCC,Glass
381,1211,40,High,AAAC,Composite
390,3090,38,High,ACSR,Composite
88,4447,6,High,ACSR,Composite
288,4840,13,High,ACSR,Composite
671,2430,53,Low,ACSR,Glass
104,4090,29,Medium,ACSR,Glass
328,108,-2,Low,AAAC,Glass
450,2602,-8,Low,ACSR,Glass
761,3428,51,High,ACCC,Composite
476,4783,43,High,ACSR,Composite
770,4047,21,Medium,ACCC,Composite
647,3080,56,Medium,ACCC,Composite
533,1232,38,High,ACSR,Composite
744,3326,29,Low,ACCC,Glass
173,2110,26,Medium,AAAC,Glass
252,4745,-1,Low,ACSR,Porcelain
323,3123,38,Medium,ACSR,Glass
417,632,20,High,AAAC,Composite
572,752,34,Low,ACSR,Glass
341,4411,37,High,ACSR,Composite
549,4556,28,Low,ACCC,Glass
348,500,55,Low,AAAC,Glass
661,4372,5,Low,ACCC,Glass
760,4668,48,High,ACCC,Composite
384,1563,-5,High,AAAC,Composite
790,4880,0,Low,ACCC,Glass
620,3395,11,High,ACCC,Composite
533,4750,4,Medium,ACCC,Composite
710,4996,57,High,ACCC,Composite
440,4870,3,Low,ACSR,Glass
781,4555,43,Medium,ACCC,Composite
689,2560,20,Medium,ACSR,Composite
254,443,3,Low,AAAC,Porcelain
255,1113,-1,High,AAAC,Composite
139,1191,0,Low,AAAC,Porcelain
566,2353,54,Low,ACSR,Glass
768,3159,11,High,ACCC,Composite
215,3922,-5,High,ACSR,Composite
157,4645,37,Medium,ACSR,Glass
717,4888,20,High,ACCC,Composite
680,2376,7,Low,ACSR,Glass
779,705,43,High,ACSR,Composite
305,1866,26,Medium,AAAC,Glass
126,2009,34,Medium,AAAC,Glass
676,2982,9,Medium,ACSR,Composite
301,1277,-4,Medium,AAAC,Glass
297,1440,36,Low,AAAC,Porcelain
294,448,19,Medium,AAAC,Glass
796,4091,9,Low,ACCC,Glass
373,3384,34,High,ACSR,Composite
623,4926,-2,Low,ACCC,Glass
121,4561,30,High,ACSR,Composite
350,2659,6,Low,ACSR,Glass
283,2278,51,Medium,AAAC,Glass
394,3929,44,Medium,ACSR,Glass
244,173,34,Medium,AAAC,Glass
192,2913,42,Low,ACSR,Composite
300,2155,36,High,AAAC,Composite
290,3538,28,Medium,ACSR,Glass
396,4051,5,Medium,ACSR,Glass
94,648,22,High,AAAC,Composite
252,246,58,Low,AAAC,Composite
789,3864,4,Medium,ACCC,Composite
214,3153,39,Low,ACSR,Porcelain
69,608,7,Medium,AAAC,Glass
357,3291,-4,Medium,ACSR,Glass
748,3754,37,Medium,ACCC,Composite
798,4125,60,Low,ACCC,Glass
148,1570,55,High,AAAC,Composite
219,1198,46,High,AAAC,Composite
541,3293,-10,High,ACCC,Composite
746,1278,27,Low,ACSR,Glass
396,425,31,High,AAAC,Composite
414,4935,-5,Medium,ACSR,Composite
371,660,58,Medium,AAAC,Glass
533,4266,16,Low,ACCC,Glass
793,2191,35,Medium,ACSR,Composite
752,2528,33,Medium,ACSR,Composite
178,4893,23,Medium,ACSR,Glass
234,1932,47,High,AAAC,Composite
334,4204,44,Medium,ACSR,Glass
763,2639,7,High,ACSR,Composite
402,1703,35,High,AAAC,Composite
251,397,46,High,AAAC,Composite
796,2011,14,Medium,ACSR,Composite
423,1564,4,High,AAAC,Composite
387,2476,49,Low,ACSR,Glass
319,1889,1,Medium,AAAC,Glass
226,945,-8,Medium,AAAC,Glass
518,4289,-3,Low,ACCC,Glass
92,3748,55,Medium,ACSR,Glass
371,3476,4,Low,ACSR,Glass
636,3882,8,High,ACCC,Composite
421,1228,5,Medium,AAAC,Composite
655,3119,47,High,ACCC,Composite
528,4508,34,Medium,ACCC,Composite
220,1605,-6,Medium,AAAC,Glass
764,4823,32,High,ACCC,Composite
761,1048,34,Medium,ACSR,Composite
567,1353,-4,Low,ACSR,Glass
393,4444,20,Low,ACSR,Glass
534,2167,48,High,ACSR,Composite
739,3140,39,High,ACCC,Composite
370,2085,29,Medium,ACSR,Glass
797,4915,36,Medium,ACCC,Composite
793,3202,57,Medium,ACCC,Composite
722,4367,-6,Medium,ACCC,Composite
443,1472,23,Medium,AAAC,Composite
314,455,13,Low,AAAC,Glass
437,3389,-9,Low,ACSR,Glass
391,389,23,Low,AAAC,Glass
532,1431,32,Medium,ACSR,Composite
66,2775,0,High,ACSR,Composite
743,4601,-6,High,ACCC,Composite
603,542,7,High,ACSR,Composite
262,2966,-5,Low,ACSR,Porcelain
773,452,22,High,ACSR,Composite
346,280,2,Medium,AAAC,Glass
693,2616,14,High,ACSR,Composite
562,2241,34,High,ACSR,Composite
123,471,22,Medium,AAAC,Glass
494,101,57,High,AAAC,Composite
87,253,32,High,AAAC,Composite
497,190,54,Medium,AAAC,Composite
334,147,60,Medium,AAAC,Glass
674,4055,25,Low,ACCC,Glass
474,3683,54,Medium,ACSR,Composite
587,3558,4,High,ACCC,Composite
339,1180,50,Medium,AAAC,Glass
120,908,45,Medium,AAAC,Glass
633,3445,32,Medium,ACCC,Composite
626,690,1,Medium,ACSR,Composite
475,2914,51,High,ACSR,Composite
434,4548,47,High,ACSR,Composite
555,3156,39,Low,ACCC,Glass
181,271,9,High,AAAC,Composite
395,1947,58,Medium,AAAC,Glass
149,2451,48,High,AAAC,Composite
359,4212,44,Low,ACSR,Glass
196,3275,48,Low,ACSR,Composite
532,2350,60,Medium,ACSR,Composite
530,153,54,High,ACSR,Composite
173,2162,-2,Medium,AAAC,Glass
630,204,3,High,ACSR,Composite
493,1299,2,Low,AAAC,Glass
448,3880,36,Medium,ACSR,Composite
605,202,59,Low,ACSR,Glass
412,4750,-10,High,ACSR,Composite
225,3147,53,Medium,ACSR,Glass
295,1732,14,High,AAAC,Composite
269,719,44,Medium,AAAC,Glass
597,4009,20,Low,ACCC,Glass
455,1460,46,High,AAAC,Composite
68,3235,29,High,ACSR,Composite
394,4601,27,High,ACSR,Composite
98,4797,36,Medium,ACSR,Glass
461,2694,31,High,ACSR,Composite
767,3760,-3,High,ACCC,Composite
347,3403,19,High,ACSR,Composite
435,4116,50,Medium,ACSR,Composite
241,3065,50,High,ACSR,Composite
651,458,25,Low,ACSR,Glass
621,169,-7,High,ACSR,Composite
204,4012,1,Medium,ACSR,Glass
518,442,-8,High,ACSR,Composite
345,1684,55,High,AAAC,Composite
292,2636,60,High,ACSR,Composite
669,5000,44,Low,ACCC,Glass
415,1428,26,Low,AAAC,Glass
596,3059,34,Low,ACCC,Glass
775,474,26,High,ACSR,Composite
377,2600,28,Medium,ACSR,Glass
370,1142,-2,Medium,AAAC,Glass
696,1344,43,High,ACSR,Composite
174,1453,47,Medium,AAAC,Glass
788,1282,18,Low,ACSR,Glass
564,4143,-6,Medium,ACCC,Composite
122,3728,8,Medium,ACSR,Glass
160,1697,27,Low,AAAC,Porcelain
699,1142,48,High,ACSR,Composite
557,1664,-6,Low,ACSR,Glass
319,141,14,Medium,AAAC,Glass
210,2610,11,High,ACSR,Composite
511,3551,52,Low,ACCC,Glass
737,3877,32,Low,ACCC,Glass
233,4956,59,Medium,ACSR,Glass
204,3036,8,High,ACSR,Composite
443,3106,24,High,ACSR,Composite
334,4435,44,High,ACSR,Composite
402,3298,5,High,ACSR,Composite
93,968,53,Low,AAAC,Composite
531,4193,50,Medium,ACCC,Composite
221,148,46,High,AAAC,Composite
504,1778,53,High,ACSR,Composite
81,1640,43,High,AAAC,Composite
233,3880,34,High,ACSR,Composite
296,1759,2,Low,AAAC,Porcelain
668,2855,1,Low,ACSR,Glass
297,345,10,Medium,AAAC,Glass
418,4249,21,Low,ACSR,Glass
579,4200,42,Low,ACCC,Glass
270,271,44,Low,AAAC,Composite
323,2922,22,Low,ACSR,Glass
449,2907,39,Medium,ACSR,Composite
422,3433,42,Low,ACSR,Glass
390,1476,16,Medium,AAAC,Glass
135,4129,8,Low,ACSR,Porcelain
627,936,8,High,ACSR,Composite
241,3507,10,Low,ACSR,Porcelain
576,914,29,High,ACSR,Composite
217,3222,46,Medium,ACSR,Glass
786,1139,30,Low,ACSR,Glass
458,3745,34,High,ACSR,Composite
310,2507,55,Low,ACSR,Glass
187,1396,-4,Medium,AAAC,Glass
233,491,46,High,AAAC,Composite
195,768,55,Medium,AAAC,Glass
650,2859,5,Low,ACSR,Glass
724,2141,50,Low,ACSR,Glass
674,1057,-3,Medium,ACSR,Composite
84,1344,56,Medium,AAAC,Glass
738,3952,37,Medium,ACCC,Composite
569,1659,7,Low,ACSR,Glass
607,4699,60,Medium,ACCC,Composite
182,1474,21,Medium,AAAC,Glass
255,2428,42,Low,AAAC,Composite
718,3451,25,High,ACCC,Composite
68,895,-2,Medium,AAAC,Glass
398,3625,13,Low,ACSR,Glass
405,3445,27,High,ACSR,Composite
225,4888,33,Medium,ACSR,Glass
480,3372,46,Medium,ACSR,Composite
638,808,58,High,ACSR,Composite
330,3076,28,High,ACSR,Composite
132,3606,-8,Low,ACSR,Porcelain
160,1206,15,Medium,AAAC,Glass
784,1176,31,Low,ACSR,Glass
645,4520,-9,High,ACCC,Composite
306,2069,-8,Low,ACSR,Glass
82,1600,35,Medium,AAAC,Glass
480,1420,17,Medium,AAAC,Composite
286,3352,27,Medium,ACSR,Glass
780,3205,43,High,ACCC,Composite
766,249,5,Medium,ACSR,Composite
105,3558,34,Medium,ACSR,Glass
196,2584,15,Medium,ACSR,Glass
755,2579,57,High,ACSR,Composite
194,3581,49,High,ACSR,Composite
585,381,10,Low,ACSR,Glass
257,3880,45,Low,ACSR,Composite
490,3674,54,Medium,ACSR,Composite
521,2815,-5,High,ACSR,Composite
290,1047,60,Medium,AAAC,Glass
795,1036,55,Medium,ACSR,Composite
579,4124,-6,Low,ACCC,Glass
240,2029,27,Low,AAAC,Porcelain
381,1969,14,Low,AAAC,Glass
242,2976,-4,Medium,ACSR,Glass
158,1311,0,Medium,AAAC,Glass
336,3778,8,Medium,ACSR,Glass
671,2648,53,Low,ACSR,Glass
499,4298,36,Low,ACSR,Glass
525,4634,32,Medium,ACCC,Composite
579,580,46,High,ACSR,Composite
189,4178,14,High,ACSR,Composite
790,3430,-4,Low,ACCC,Glass
734,291,44,High,ACSR,Composite
145,942,44,Medium,AAAC,Glass
436,4180,-8,High,ACSR,Composite
160,125,56,Medium,AAAC,Glass
254,2044,53,Low,AAAC,Composite
187,2466,13,Low,AAAC,Porcelain
109,4350,-8,Low,ACSR,Porcelain
325,113,7,Medium,AAAC,Glass
253,2275,48,High,AAAC,Composite
326,1714,49,Low,AAAC,Glass
622,1655,58,High,ACSR,Composite
125,3220,52,Medium,ACSR,Glass
329,3403,19,Medium,ACSR,Glass
613,4366,8,High,ACCC,Composite
75,4182,-8,High,ACSR,Composite
168,3244,25,High,ACSR,Composite
176,2200,34,Low,AAAC,Porcelain
598,1328,58,Low,ACSR,Glass
566,4579,56,High,ACCC,Composite
270,1658,33,Low,AAAC,Porcelain
162,930,3,Low,AAAC,Porcelain
462,4166,26,Medium,ACSR,Composite
714,1916,30,Medium,ACSR,Composite
632,3813,11,Low,ACCC,Glass
627,1983,42,High,ACSR,Composite
561,1402,52,High,ACSR,Composite
597,3714,11,Low,ACCC,Glass
429,4976,24,Medium,ACSR,Composite
322,3126,27,Medium,ACSR,Glass
270,906,40,High,AAAC,Composite
407,4427,5,High,ACSR,Composite
564,1119,38,Medium,ACSR,Composite
257,3182,7,Low,ACSR,Porcelain
189,2127,57,High,AAAC,Composite
191,577,44,High,AAAC,Composite
258,3288,7,Medium,ACSR,Glass
303,1262,25,High,AAAC,Composite
313,3008,7,High,ACSR,Composite
290,2353,44,Medium,AAAC,Glass
254,4643,53,Medium,ACSR,Glass
287,1252,26,Medium,AAAC,Glass
684,1675,53,Medium,ACSR,Composite
666,1889,14,Medium,ACSR,Composite
155,4669,3,Low,ACSR,Porcelain
468,2985,7,High,ACSR,Composite
122,2845,-5,Medium,ACSR,Glass
585,3848,55,High,ACCC,Composite
523,4997,41,Low,ACCC,Glass
467,932,55,Medium,AAAC,Composite
460,4709,57,Medium,ACSR,Composite
223,1482,36,Medium,AAAC,Glass
192,2886,-6,Medium,ACSR,Glass
582,3134,53,High,ACCC,Composite
302,3730,30,Medium,ACSR,Glass
398,875,21,Medium,AAAC,Glass
101,4294,34,High,ACSR,Composite
690,3794,44,High,ACCC,Composite
220,3290,5,Low,ACSR,Porcelain
609,4791,32,Medium,ACCC,Composite
183,3751,13,High,ACSR,Composite
387,3284,52,High,ACSR,Composite
581,2377,-8,Low,ACSR,Glass
332,1883,40,Medium,AAAC,Glass
427,520,21,Medium,AAAC,Composite
550,721,-10,Medium,ACSR,Composite
295,2353,23,Low,AAAC,Porcelain
486,113,59,High,AAAC,Composite
462,2431,17,High,ACSR,Composite
778,2353,34,High,ACSR,Composite
476,1718,57,High,AAAC,Composite
387,3541,20,Low,ACSR,Glass
368,2737,3,High,ACSR,Composite
540,2387,23,High,ACSR,Composite
589,4488,-7,High,ACCC,Composite
516,1849,13,Low,ACSR,Glass
603,3244,46,High,ACCC,Composite
784,3108,36,Low,ACCC,Glass
476,2792,49,Low,ACSR,Glass
564,3901,38,High,ACCC,Composite
174,897,60,High,AAAC,Composite
228,3108,60,High,ACSR,Composite
78,4661,57,Medium,ACSR,Glass
192,4933,35,Low,ACSR,Porcelain
518,2303,-2,High,ACSR,Composite
236,811,23,Medium,AAAC,Glass
274,2900,4,Medium,ACSR,Glass
404,1262,52,Low,AAAC,Glass
124,4585,23,Medium,ACSR,Glass
572,4515,-2,Low,ACCC,Glass
333,1394,-9,High,AAAC,Composite
545,1405,13,Low,ACSR,Glass
734,964,18,High,ACSR,Composite
582,248,33,High,ACSR,Composite
513,2463,7,Low,ACSR,Glass
620,3398,52,High,ACCC,Composite
643,3536,7,Low,ACCC,Glass
199,2156,16,Low,AAAC,Porcelain
278,305,58,High,AAAC,Composite
164,3734,49,Low,ACSR,Composite
336,3990,40,High,ACSR,Composite
723,2781,53,High,ACSR,Composite
114,3961,4,High,ACSR,Composite
240,1386,43,Low,AAAC,Composite
579,3306,47,High,ACCC,Composite
554,2410,30,High,ACSR,Composite
71,1942,22,Medium,AAAC,Glass
619,751,56,Medium,ACSR,Composite
372,288,11,Low,AAAC,Glass
532,2195,51,Low,ACSR,Glass
593,3657,58,Medium,ACCC,Composite
781,3541,5,High,ACCC,Composite
793,929,43,Low,ACSR,Glass
138,2631,6,High,ACSR,Composite
132,4749,14,High,ACSR,Composite
658,4751,9,High,ACCC,Composite
607,2066,2,High,ACSR,Composite
92,874,-4,Medium,AAAC,Glass
665,1698,33,Medium,ACSR,Composite
491,4242,20,High,ACSR,Composite
641,3324,5,Medium,ACCC,Composite
499,1092,48,Medium,AAAC,Composite
456,3309,41,High,ACSR,Composite
394,1625,-4,High,AAAC,Composite
721,4781,-7,Medium,ACCC,Composite
121,489,15,Low,AAAC,Porcelain
332,3284,5,High,ACSR,Composite
458,4570,15,High,ACSR,Composite
612,3971,-2,Medium,ACCC,Composite
661,732,14,High,ACSR,Composite
244,642,19,High,AAAC,Composite
648,4366,11,High,ACCC,Composite
614,1404,5,Low,ACSR,Glass
166,2858,16,Medium,ACSR,Glass
533,166,9,Low,ACSR,Glass
710,3816,5,Low,ACCC,Glass
269,2892,23,High,ACSR,Composite
342,1488,6,Medium,AAAC,Glass
533,1866,34,Low,ACSR,Glass
582,143,53,Medium,ACSR,Composite
88,992,32,Low,AAAC,Porcelain
762,4936,14,Low,ACCC,Glass
392,2849,28,High,ACSR,Composite
642,4541,37,High,ACCC,Composite
724,939,0,Low,ACSR,Glass
602,3169,7,High,ACCC,Composite
445,3220,52,Low,ACSR,Glass
191,1909,16,Medium,AAAC,Glass
736,1774,10,Low,ACSR,Glass
507,3527,38,Low,ACCC,Glass
109,2930,31,High,ACSR,Composite
726,1333,30,High,ACSR,Composite
759,3808,50,Low,ACCC,Glass
424,351,9,Low,AAAC,Glass
264,2452,-9,High,AAAC,Composite
718,789,56,Low,ACSR,Glass
789,241,15,Low,ACSR,Glass
718,1997,-6,Medium,ACSR,Composite
373,2334,22,Low,ACSR,Glass
422,4321,2,Medium,ACSR,Composite
154,4085,37,High,ACSR,Composite
239,1649,15,Medium,AAAC,Glass
753,2977,-8,High,ACSR,Composite
430,904,23,Low,AAAC,Glass
539,4431,-1,High,ACCC,Composite
301,4611,58,Low,ACSR,Glass
290,1818,23,Medium,AAAC,Glass
425,1054,52,Low,AAAC,Glass
489,3307,9,High,ACSR,Composite
119,4455,51,Low,ACSR,Composite
732,2591,-10,Low,ACSR,Glass
400,3360,-8,Medium,ACSR,Glass
670,2381,13,High,ACSR,Composite
160,2173,50,Low,AAAC,Composite
380,4445,29,Medium,ACSR,Glass
553,1942,19,High,ACSR,Composite
440,2018,28,High,ACSR,Composite
83,4332,39,Low,ACSR,Porcelain
729,3030,6,Low,ACCC,Glass
702,2118,40,Low,ACSR,Glass
752,1048,25,Medium,ACSR,Composite
286,608,13,Medium,AAAC,Glass
486,3942,-6,Medium,ACSR,Composite
102,634,23,High,AAAC,Composite
394,398,13,High,AAAC,Composite
735,1182,52,Low,ACSR,Glass
208,2613,30,Medium,ACSR,Glass
437,867,39,High,AAAC,Composite
554,4339,59,Medium,ACCC,Composite
368,4214,56,High,ACSR,Composite
624,101,2,Low,ACSR,Glass
270,4938,34,Medium,ACSR,Glass
336,1560,41,Low,AAAC,Glass
247,4545,57,Medium,ACSR,Glass
774,1225,26,Low,ACSR,Glass
696,3588,46,High,ACCC,Composite
639,1251,-5,High,ACSR,Composite
346,913,14,Low,AAAC,Glass
77,1983,24,Low,AAAC,Porcelain
330,2081,53,High,ACSR,Composite
702,2042,55,Low,ACSR,Glass
358,222,37,Medium,AAAC,Glass
202,1786,-7,High,AAAC,Composite
262,322,-1,Medium,AAAC,Glass
760,1776,31,High,ACSR,Composite
520,1339,25,Low,ACSR,Glass
160,1270,51,Medium,AAAC,Glass
301,3651,7,Medium,ACSR,Glass
678,2879,2,Low,ACSR,Glass
72,2165,36,Medium,AAAC,Glass
454,4455,18,Medium,ACSR,Composite
190,2546,-6,High,ACSR,Composite
274,2035,52,Low,AAAC,Composite
780,4345,26,Medium,ACCC,Composite
742,833,3,Medium,ACSR,Composite
357,1198,-3,High,AAAC,Composite
578,3539,31,Low,ACCC,Glass
571,1687,60,Medium,ACSR,Composite
706,341,17,High,ACSR,Composite
783,2980,12,High,ACSR,Composite
566,2663,15,High,ACSR,Composite
509,3229,57,High,ACCC,Composite
541,335,19,High,ACSR,Composite
514,993,52,Low,ACSR,Glass
106,4415,38,Medium,ACSR,Glass
444,148,19,Medium,AAAC,Composite
158,3099,-2,High,ACSR,Composite
169,3258,20,High,ACSR,Composite
430,3003,-7,High,ACSR,Composite
306,1170,-2,High,AAAC,Composite
325,3489,39,Low,ACSR,Glass
235,888,18,Medium,AAAC,Glass
323,1274,46,Low,AAAC,Glass
315,2167,60,High,ACSR,Composite
95,3779,-5,Low,ACSR,Porcelain
147,2384,3,Medium,AAAC,Glass
351,992,3,High,AAAC,Composite
420,2563,11,Medium,ACSR,Composite
322,1329,15,High,AAAC,Composite
379,3195,9,Medium,ACSR,Glass
600,2119,49,Medium,ACSR,Composite
297,1342,34,High,AAAC,Composite
471,1100,26,Medium,AAAC,Composite
370,844,48,Low,AAAC,Glass
440,2798,59,High,ACSR,Composite
318,3857,-4,Low,ACSR,Glass
640,4284,-6,High,ACCC,Composite
109,1194,19,High,AAAC,Composite
628,4069,2,High,ACCC,Composite
255,4050,12,High,ACSR,Composite
784,2838,34,Medium,ACSR,Composite
618,2693,26,Medium,ACSR,Composite
529,3242,36,High,ACCC,Composite
732,2487,57,Low,ACSR,Glass
545,1345,38,High,ACSR,Composite
675,2816,35,High,ACSR,Composite
122,1000,54,Low,AAAC,Composite
235,4646,9,High,ACSR,Composite
531,1268,35,Low,ACSR,Glass
637,4441,1,Low,ACCC,Glass
641,3673,50,Low,ACCC,Glass
547,4747,43,High,ACCC,Composite
488,2350,21,Low,ACSR,Glass
468,2327,-9,Low,ACSR,Glass
767,2341,4,High,ACSR,Composite
126,4425,0,Medium,ACSR,Glass
309,3292,-6,Low,ACSR,Glass
480,556,40,Low,AAAC,Glass
242,4786,3,Low,ACSR,Porcelain
736,3272,35,Low,ACCC,Glass
619,3223,44,Medium,ACCC,Composite
85,4424,3,High,ACSR,Composite
177,4051,18,Medium,ACSR,Glass
789,348,34,Low,ACSR,Glass
673,1696,59,High,ACSR,Composite
597,1932,42,Low,ACSR,Glass
81,3104,-7,High,ACSR,Composite
572,2095,20,High,ACSR,Composite
122,143,52,Low,AAAC,Composite
340,1251,3,High,AAAC,Composite
800,3047,36,Medium,ACCC,Composite
78,3608,57,Low,ACSR,Composite
597,3648,47,Medium,ACCC,Composite
428,1617,57,High,AAAC,Composite
397,807,32,Medium,AAAC,Glass
498,2290,60,Medium,ACSR,Composite
304,346,48,High,AAAC,Composite
475,2659,44,Low,ACSR,Glass
612,3959,-3,High,ACCC,Composite
234,4821,33,Medium,ACSR,Glass
459,1733,-8,High,AAAC,Composite
397,563,28,Medium,AAAC,Glass
345,646,49,Low,AAAC,Glass
266,2434,3,Low,AAAC,Porcelain
224,3739,-7,High,ACSR,Composite
503,3498,46,High,ACCC,Composite
379,1678,13,High,AAAC,Composite
163,1329,1,High,AAAC,Composite
76,2768,11,High,ACSR,Composite
650,2467,42,Low,ACSR,Glass
279,2399,11,Medium,AAAC,Glass
105,1027,57,High,AAAC,Composite
504,3727,-10,High,ACCC,Composite
496,1414,2,High,AAAC,Composite
510,4188,56,Medium,ACCC,Composite
785,3348,10,Low,ACCC,Glass
651,184,28,Low,ACSR,Glass
99,1762,31,Medium,AAAC,Glass
127,3605,-2,Medium,ACSR,Glass
144,4711,54,Low,ACSR,Composite
238,4917,15,High,ACSR,Composite
672,3149,46,Low,ACCC,Glass
582,3251,21,Medium,ACCC,Composite
372,3823,54,High,ACSR,Composite
418,4886,3,Low,ACSR,Glass
123,1241,-5,Medium,AAAC,Glass
188,4847,27,Medium,ACSR,Glass
670,1570,40,High,ACSR,Composite
68,2255,26,Low,AAAC,Porcelain
88,1244,46,Low,AAAC,Composite
331,2690,2,Low,ACSR,Glass
113,465,24,Low,AAAC,Porcelain
318,784,21,Medium,AAAC,Glass
613,3194,3,High,ACCC,Composite
153,4362,5,Low,ACSR,Porcelain
375,4908,16,Medium,ACSR,Glass
597,2717,5,High,ACSR,Composite
708,4643,51,Medium,ACCC,Composite
262,2447,36,Low,AAAC,Porcelain
452,2331,38,High,ACSR,Composite
316,1121,7,High,AAAC,Composite
528,263,18,Medium,ACSR,Composite
444,3803,31,High,ACSR,Composite
775,3316,38,Low,ACCC,Glass
88,4877,49,Low,ACSR,Composite
765,4570,-2,Medium,ACCC,Composite
232,4689,8,Medium,ACSR,Glass
233,1131,-6,Medium,AAAC,Glass
625,923,49,Low,ACSR,Glass
278,4447,55,High,ACSR,Composite
102,4533,-8,High,ACSR,Composite
471,2999,3,High,ACSR,Composite
117,3344,32,Medium,ACSR,Glass
79,1782,27,High,AAAC,Composite
595,2356,48,Medium,ACSR,Composite
179,386,58,High,AAAC,Composite
243,2278,22,High,AAAC,Composite
451,2607,40,High,ACSR,Composite
184,2862,45,Medium,ACSR,Glass
395,1804,-5,High,AAAC,Composite
646,3171,4,Medium,ACCC,Composite
97,608,35,High,AAAC,Composite
378,1602,55,Medium,AAAC,Glass
311,3774,3,Low,ACSR,Glass
382,3124,12,Low,ACSR,Glass
723,393,4,Low,ACSR,Glass
361,3656,0,Medium,ACSR,Glass
133,1840,35,Medium,AAAC,Glass
121,4849,45,Medium,ACSR,Glass
722,2680,29,Low,ACSR,Glass
117,4751,41,High,ACSR,Composite
702,2723,0,Medium,ACSR,Composite
512,4703,27,Low,ACCC,Glass
482,3859,6,Low,ACSR,Glass
476,1697,59,Low,AAAC,Glass
193,2964,13,Medium,ACSR,Glass
510,4049,53,Low,ACCC,Glass
90,4251,31,High,ACSR,Composite
